,ID,Model,Param,Value
650,69,Logistic,N0,0.00531024080719811
651,69,Logistic,Nmax,0.7515733083684399
652,69,Logistic,rmax,57.20795107998552
653,69,Gompertz,A,4.952531569847463
654,69,Gompertz,rmax,74.31127843209195
655,69,Gompertz,tlag,0.05
656,69,Baranyi,N0,0.00531024080719811
657,69,Baranyi,Nmax,0.7515733083684399
658,69,Baranyi,rmax,74.31127843209195
659,69,Baranyi,h0,0.005856375979888658
660,70,Logistic,N0,0.0026525198938993602
661,70,Logistic,Nmax,0.854569095542726
662,70,Logistic,rmax,75.09237993367925
663,70,Gompertz,A,5.775087268539678
664,70,Gompertz,rmax,73.05607411723696
665,70,Gompertz,tlag,0.05
666,70,Baranyi,N0,0.0026525198938993602
667,70,Baranyi,Nmax,0.854569095542726
668,70,Baranyi,rmax,73.05607411723697
669,70,Baranyi,h0,0.004278472430418005
670,71,Logistic,N0,1.04020387996506e-05
671,71,Logistic,Nmax,0.28563478441774603
672,71,Logistic,rmax,37.273920553751
673,71,Gompertz,A,10.220467470848792
674,71,Gompertz,rmax,41.500502040685554
675,71,Gompertz,tlag,0.05
676,71,Baranyi,N0,1.04020387996506e-05
677,71,Baranyi,Nmax,0.28563478441774603
678,71,Baranyi,rmax,41.50050204068554
679,71,Baranyi,h0,0.00720386820239829
680,72,Logistic,N0,0.0133689839572189
681,72,Logistic,Nmax,0.77807486631016
682,72,Logistic,rmax,23.782321632046425
683,72,Gompertz,A,4.063885354737418
684,72,Gompertz,rmax,61.44451644299196
685,72,Gompertz,tlag,0.05
686,72,Baranyi,N0,0.0133689839572189
687,72,Baranyi,Nmax,0.77807486631016
688,72,Baranyi,rmax,61.44451644299196
689,72,Baranyi,h0,0.017366736264285903
690,73,Logistic,N0,0.00534759358288772
691,73,Logistic,Nmax,0.192513368983957
692,73,Logistic,rmax,16.838390296442675
693,73,Gompertz,A,3.583518938456105
694,73,Gompertz,rmax,57.905012596866854
695,73,Gompertz,tlag,0.05
696,73,Baranyi,N0,0.00534759358288772
697,73,Baranyi,Nmax,0.192513368983957
698,73,Baranyi,rmax,57.90501259686686
699,73,Baranyi,h0,0.008033610844682853
700,74,Logistic,N0,0.0240641711229943
701,74,Logistic,Nmax,0.272727272727272
702,74,Logistic,rmax,23.093228322057772
703,74,Gompertz,A,2.4277482359480635
704,74,Gompertz,rmax,28.495795135819662
705,74,Gompertz,tlag,0.05
706,74,Baranyi,N0,0.0240641711229943
707,74,Baranyi,Nmax,0.272727272727272
708,74,Baranyi,rmax,28.49579513581967
709,74,Baranyi,h0,0.032953351168566056
710,75,Logistic,N0,0.0160427807486627
711,75,Logistic,Nmax,0.44117647058823495
712,75,Logistic,rmax,24.147054706759263
713,75,Gompertz,A,3.3141860046725498
714,75,Gompertz,rmax,51.84937201238871
715,75,Gompertz,tlag,0.05
716,75,Baranyi,N0,0.0160427807486627
717,75,Baranyi,Nmax,0.44117647058823495
718,75,Baranyi,rmax,51.84937201238871
719,75,Baranyi,h0,0.018173506627486104
720,76,Logistic,N0,0.0133689839572189
721,76,Logistic,Nmax,0.36631016042780695
722,76,Logistic,rmax,24.373413969526247
723,76,Gompertz,A,3.3105430133940494
724,76,Gompertz,rmax,63.76356544509149
725,76,Gompertz,tlag,0.05
726,76,Baranyi,N0,0.0133689839572189
727,76,Baranyi,Nmax,0.36631016042780695
728,76,Baranyi,rmax,63.76356544509148
729,76,Baranyi,h0,0.015345841052914654
730,77,Logistic,N0,0.0187667560321723
731,77,Logistic,Nmax,0.238605898123325
732,77,Logistic,rmax,14.223809863696633
733,77,Gompertz,A,2.5427262206767907
734,77,Gompertz,rmax,18.692707560508243
735,77,Gompertz,tlag,0.05
736,77,Baranyi,N0,0.0187667560321723
737,77,Baranyi,Nmax,0.238605898123325
738,77,Baranyi,rmax,18.692707560508243
739,77,Baranyi,h0,0.035254941488487734
740,78,Logistic,N0,0.0214477211796251
741,78,Logistic,Nmax,0.227882037533512
742,78,Logistic,rmax,12.81608624475932
743,78,Gompertz,A,2.36320971481046
744,78,Gompertz,rmax,33.62710076397557
745,78,Gompertz,tlag,0.0002921135668546936
746,78,Baranyi,N0,0.0214477211796251
747,78,Baranyi,Nmax,0.227882037533512
748,78,Baranyi,rmax,33.62710076397556
749,78,Baranyi,h0,0.02169891619791566
750,79,Logistic,N0,0.0268096514745313
751,79,Logistic,Nmax,0.935656836461126
752,79,Logistic,rmax,63.617032648118965
753,79,Gompertz,A,3.552486829208364
754,79,Gompertz,rmax,114.6137067553209
755,79,Gompertz,tlag,0.05
756,79,Baranyi,N0,0.0268096514745313
757,79,Baranyi,Nmax,0.935656836461126
758,79,Baranyi,rmax,114.61370675532092
759,79,Baranyi,h0,0.055284373625782285
760,80,Logistic,N0,0.016085790884719
761,80,Logistic,Nmax,0.8739946380697049
762,80,Logistic,rmax,5.998748571606444
763,80,Gompertz,A,3.9951379121386212
764,80,Gompertz,rmax,119.8207486494268
765,80,Gompertz,tlag,0.0035366091956669354
766,80,Baranyi,N0,0.016085790884719
767,80,Baranyi,Nmax,0.8739946380697049
768,80,Baranyi,rmax,119.82074864942679
769,80,Baranyi,h0,0.010641510683625805
770,81,Logistic,N0,0.0187165775401066
771,81,Logistic,Nmax,0.36631016042780695
772,81,Logistic,rmax,23.71228985538518
773,81,Gompertz,A,2.974070776772829
774,81,Gompertz,rmax,51.816142837713635
775,81,Gompertz,tlag,0.05
776,81,Baranyi,N0,0.0187165775401066
777,81,Baranyi,Nmax,0.36631016042780695
778,81,Baranyi,rmax,51.81614283771364
779,81,Baranyi,h0,0.01957713677846536
780,82,Logistic,N0,0.0107238605898132
781,82,Logistic,Nmax,0.6836461126005361
782,82,Logistic,rmax,47.91878070985299
783,82,Gompertz,A,4.154969184038454
784,82,Gompertz,rmax,68.87615062965827
785,82,Gompertz,tlag,0.05
786,82,Baranyi,N0,0.0107238605898132
787,82,Baranyi,Nmax,0.6836461126005361
788,82,Baranyi,rmax,68.87615062965827
789,82,Baranyi,h0,0.013354284411519016
790,83,Logistic,N0,0.0294117647058827
791,83,Logistic,Nmax,0.818181818181818
792,83,Logistic,rmax,234.5509401709396
793,83,Gompertz,A,3.3256898291539985
794,83,Gompertz,rmax,124.42395247345954
795,83,Gompertz,tlag,0.009390470702671386
796,83,Baranyi,N0,0.0294117647058827
797,83,Baranyi,Nmax,0.818181818181818
798,83,Baranyi,rmax,124.42395247345951
799,83,Baranyi,h0,0.009227428337147644
800,84,Logistic,N0,0.0133689839572195
801,84,Logistic,Nmax,0.13903743315508
802,84,Logistic,rmax,14.837963922869642
803,84,Gompertz,A,2.3418058061473066
804,84,Gompertz,rmax,22.87673863470314
805,84,Gompertz,tlag,0.05
806,84,Baranyi,N0,0.0133689839572195
807,84,Baranyi,Nmax,0.13903743315508
808,84,Baranyi,rmax,22.876738634703134
809,84,Baranyi,h0,0.026122899125731215
810,85,Logistic,N0,0.00534759358288772
811,85,Logistic,Nmax,0.163101604278076
812,85,Logistic,rmax,13.26941367597108
813,85,Gompertz,A,3.417726683613369
814,85,Gompertz,rmax,17.767408768701994
815,85,Gompertz,tlag,0.05
816,85,Baranyi,N0,0.00534759358288772
817,85,Baranyi,Nmax,0.163101604278076
818,85,Baranyi,rmax,17.767408768702005
819,85,Baranyi,h0,0.022480804898676588
820,86,Logistic,N0,0.0401069518716572
821,86,Logistic,Nmax,0.911764705882353
822,86,Logistic,rmax,85.19629485470581
823,86,Gompertz,A,3.1238322761813206
824,86,Gompertz,rmax,102.85867886106352
825,86,Gompertz,tlag,0.05
826,86,Baranyi,N0,0.0401069518716572
827,86,Baranyi,Nmax,0.911764705882353
828,86,Baranyi,rmax,102.85867886106351
829,86,Baranyi,h0,0.05027546787189414
830,87,Logistic,N0,0.00534759358288772
831,87,Logistic,Nmax,0.37700534759358295
832,87,Logistic,rmax,117.50817497699
833,87,Gompertz,A,4.2556127098182195
834,87,Gompertz,rmax,100.07675622753683
835,87,Gompertz,tlag,0.003527026069393878
836,87,Baranyi,N0,0.00534759358288772
837,87,Baranyi,Nmax,0.37700534759358295
838,87,Baranyi,rmax,100.07675622753682
839,87,Baranyi,h0,0.00377136727253187
840,88,Logistic,N0,0.0187165775401064
841,88,Logistic,Nmax,0.6417112299465251
842,88,Logistic,rmax,19.802112676056435
843,88,Gompertz,A,3.534728774286709
844,88,Gompertz,rmax,71.12733124574257
845,88,Gompertz,tlag,0.0016776920952542706
846,88,Baranyi,N0,0.0187165775401064
847,88,Baranyi,Nmax,0.6417112299465251
848,88,Baranyi,rmax,71.12733124574257
849,88,Baranyi,h0,0.01689183937376885
850,89,Logistic,N0,145.712799310917
851,89,Logistic,Nmax,19699.6643755473
852,89,Logistic,rmax,0.5495881461815034
853,89,Gompertz,A,4.906719321443161
854,89,Gompertz,rmax,4.212088517636874
855,89,Gompertz,tlag,0.05
856,89,Baranyi,N0,145.712799310917
857,89,Baranyi,Nmax,19699.6643755473
858,89,Baranyi,rmax,6.280041847394902
859,89,Baranyi,h0,2.7108160963441907
860,90,Logistic,N0,156.605197702724
861,90,Logistic,Nmax,22285.20673013
862,90,Logistic,rmax,0.5725663444334925
863,90,Gompertz,A,4.9579503880313425
864,90,Gompertz,rmax,4.241717150599234
865,90,Gompertz,tlag,0.05
866,90,Baranyi,N0,156.605197702724
867,90,Baranyi,Nmax,22285.20673013
868,90,Baranyi,rmax,6.278602459157767
869,90,Baranyi,h0,2.7115402284605157
870,91,Logistic,N0,1009.4038862852199
871,91,Logistic,Nmax,21625.6275799762
872,91,Logistic,rmax,0.0
873,91,Gompertz,A,3.064519128425256
874,91,Gompertz,rmax,3.2707106391859533
875,91,Gompertz,tlag,0.05
876,91,Baranyi,N0,1009.4038862852199
877,91,Baranyi,Nmax,21625.6275799762
878,91,Baranyi,rmax,7.099777903275509
879,91,Baranyi,h0,2.3465099896139465
880,92,Logistic,N0,117.01914844961
881,92,Logistic,Nmax,26877.188443477902
882,92,Logistic,rmax,0.7451475373236609
883,92,Gompertz,A,5.4366956092006
884,92,Gompertz,rmax,5.632915690075531
885,92,Gompertz,tlag,0.05
886,92,Baranyi,N0,117.01914844961
887,92,Baranyi,Nmax,26877.188443477902
888,92,Baranyi,rmax,6.726537079165281
889,92,Baranyi,h0,2.5012726533637664
890,94,Logistic,N0,379.573588451414
891,94,Logistic,Nmax,20106.6214661967
892,94,Logistic,rmax,4.483182265330011
893,94,Gompertz,A,3.9697559789765626
894,94,Gompertz,rmax,9.642325468193462
895,94,Gompertz,tlag,0.05
896,94,Baranyi,N0,379.573588451414
897,94,Baranyi,Nmax,20106.6214661967
898,94,Baranyi,rmax,9.64232546819346
899,94,Baranyi,h0,1.614210009731918
900,95,Logistic,N0,1171.2945735114
901,95,Logistic,Nmax,23933.272893986697
902,95,Logistic,rmax,4.835832231295146
903,95,Gompertz,A,3.0171600518558335
904,95,Gompertz,rmax,8.61059652612655
905,95,Gompertz,tlag,0.05
906,95,Baranyi,N0,1171.2945735114
907,95,Baranyi,Nmax,23933.272893986697
908,95,Baranyi,rmax,8.610596526126548
909,95,Baranyi,h0,1.8584865841570475
910,96,Logistic,N0,583.2577291979251
911,96,Logistic,Nmax,23971.085912863196
912,96,Logistic,rmax,5.473857131857489
913,96,Gompertz,A,3.7159744666398735
914,96,Gompertz,rmax,8.18657027470714
915,96,Gompertz,tlag,0.05
916,96,Baranyi,N0,583.2577291979251
917,96,Baranyi,Nmax,23971.085912863196
918,96,Baranyi,rmax,8.18657027470714
919,96,Baranyi,h0,1.977041341321227
920,97,Logistic,N0,247.620090941506
921,97,Logistic,Nmax,21030.295948766798
922,97,Logistic,rmax,0.0870485952479536
923,97,Gompertz,A,4.441823661037456
924,97,Gompertz,rmax,8.875887765966798
925,97,Gompertz,tlag,0.05
926,97,Baranyi,N0,247.620090941506
927,97,Baranyi,Nmax,21030.295948766798
928,97,Baranyi,rmax,8.875887765966795
929,97,Baranyi,h0,1.7901577634559604
930,98,Logistic,N0,181.643342186246
931,98,Logistic,Nmax,21756.0401850715
932,98,Logistic,rmax,9.898355736230894
933,98,Gompertz,A,4.78560160150422
934,98,Gompertz,rmax,12.580344896017962
935,98,Gompertz,tlag,0.05
936,98,Baranyi,N0,181.643342186246
937,98,Baranyi,Nmax,21756.0401850715
938,98,Baranyi,rmax,12.58034489601796
939,98,Baranyi,h0,1.1418571968287052
940,99,Logistic,N0,1183.86816923108
941,99,Logistic,Nmax,20823.026744974
942,99,Logistic,rmax,3.104738690306969
943,99,Gompertz,A,2.8672722427127146
944,99,Gompertz,rmax,11.982884629918182
945,99,Gompertz,tlag,0.01073044644960602
946,99,Baranyi,N0,1183.86816923108
947,99,Baranyi,Nmax,20823.026744974
948,99,Baranyi,rmax,11.982884629918178
949,99,Baranyi,h0,1.2186796949213639
950,100,Logistic,N0,742.231579387357
951,100,Logistic,Nmax,20409.3005112775
952,100,Logistic,rmax,7.468095648698147
953,100,Gompertz,A,3.314084687279643
954,100,Gompertz,rmax,11.532699607062527
955,100,Gompertz,tlag,0.05
956,100,Baranyi,N0,742.231579387357
957,100,Baranyi,Nmax,20409.3005112775
958,100,Baranyi,rmax,11.53269960706253
959,100,Baranyi,h0,1.2819880422660102
960,101,Logistic,N0,1250.77165365372
961,101,Logistic,Nmax,20578.798221732
962,101,Logistic,rmax,3.548953743011209
963,101,Gompertz,A,2.80050064948357
964,101,Gompertz,rmax,12.01251492119104
965,101,Gompertz,tlag,0.0205682450160209
966,101,Baranyi,N0,1250.77165365372
967,101,Baranyi,Nmax,20578.798221732
968,101,Baranyi,rmax,12.01251492119104
969,101,Baranyi,h0,1.2146840617186145
970,102,Logistic,N0,773.6848247614399
971,102,Logistic,Nmax,21928.3031718792
972,102,Logistic,rmax,0.0
973,102,Gompertz,A,3.3443688761656274
974,102,Gompertz,rmax,9.619452102977911
975,102,Gompertz,tlag,0.005016729536419023
976,102,Baranyi,N0,773.6848247614399
977,102,Baranyi,Nmax,21928.3031718792
978,102,Baranyi,rmax,9.619452102977911
979,102,Baranyi,h0,1.6190478542496058
980,103,Logistic,N0,1134.7517730495
981,103,Logistic,Nmax,19420.488106011002
982,103,Logistic,rmax,0.22866542716941188
983,103,Gompertz,A,2.8399146718839114
984,103,Gompertz,rmax,7.397817027610011
985,103,Gompertz,tlag,0.05
986,103,Baranyi,N0,1134.7517730495
987,103,Baranyi,Nmax,19420.488106011002
988,103,Baranyi,rmax,8.420103500803036
989,103,Baranyi,h0,1.910248274173533
990,104,Logistic,N0,1267.60563380283
991,104,Logistic,Nmax,14565.0226646591
992,104,Logistic,rmax,0.0
993,104,Gompertz,A,2.441493153225525
994,104,Gompertz,rmax,2.56241271452679
995,104,Gompertz,tlag,0.05
996,104,Baranyi,N0,1267.60563380283
997,104,Baranyi,Nmax,14565.0226646591
998,104,Baranyi,rmax,8.278695282781584
999,104,Baranyi,h0,1.950236069729433
1000,105,Logistic,N0,1134.75177304968
1001,105,Logistic,Nmax,13861.7494791338
1002,105,Logistic,rmax,1.9077442327673715
1003,105,Gompertz,A,2.502719285986086
1004,105,Gompertz,rmax,2.5621184874758924
1005,105,Gompertz,tlag,0.05
1006,105,Baranyi,N0,1134.75177304968
1007,105,Baranyi,Nmax,13861.7494791338
1008,105,Baranyi,rmax,8.089563714988204
1009,105,Baranyi,h0,2.005936180042722
1010,106,Logistic,N0,1267.60563380283
1011,106,Logistic,Nmax,14074.231469203702
1012,106,Logistic,rmax,1.6119975137118872
1013,106,Gompertz,A,2.4072157767027673
1014,106,Gompertz,rmax,4.960338774105271
1015,106,Gompertz,tlag,0.05
1016,106,Baranyi,N0,1267.60563380283
1017,106,Baranyi,Nmax,14074.231469203702
1018,106,Baranyi,rmax,8.303029212501658
1019,106,Baranyi,h0,1.9432564242579087
1020,107,Logistic,N0,610.407203761279
1021,107,Logistic,Nmax,14036.9875890781
1022,107,Logistic,rmax,17.75478484271723
1023,107,Gompertz,A,3.1353248137697123
1024,107,Gompertz,rmax,2.6879561480760463
1025,107,Gompertz,tlag,0.05
1026,107,Baranyi,N0,610.407203761279
1027,107,Baranyi,Nmax,14036.9875890781
1028,107,Baranyi,rmax,8.086918630423547
1029,107,Baranyi,h0,2.006733899876743
1030,108,Logistic,N0,1267.6056338028
1031,108,Logistic,Nmax,15310.4233710871
1032,108,Logistic,rmax,0.28348203156172513
1033,108,Gompertz,A,2.4914040692371824
1034,108,Gompertz,rmax,1.4015032589634504
1035,108,Gompertz,tlag,0.05
1036,108,Baranyi,N0,1267.6056338028
1037,108,Baranyi,Nmax,15310.4233710871
1038,108,Baranyi,rmax,8.408581299445514
1039,108,Baranyi,h0,1.9134554943531312
1040,109,Logistic,N0,87.8020886117301
1041,109,Logistic,Nmax,5042.720573872821
1042,109,Logistic,rmax,1.3798019069124776
1043,109,Gompertz,A,4.050615723184449
1044,109,Gompertz,rmax,2.915799202974356
1045,109,Gompertz,tlag,0.05
1046,109,Baranyi,N0,87.8020886117301
1047,109,Baranyi,Nmax,5042.720573872821
1048,109,Baranyi,rmax,6.4252482119302226
1049,109,Baranyi,h0,2.639446144231856
1050,110,Logistic,N0,113.851373393409
1051,110,Logistic,Nmax,5631.67999342727
1052,110,Logistic,rmax,0.0652490730018938
1053,110,Gompertz,A,3.901269221254543
1054,110,Gompertz,rmax,2.410198008171749
1055,110,Gompertz,tlag,0.05
1056,110,Baranyi,N0,113.851373393409
1057,110,Baranyi,Nmax,5631.67999342727
1058,110,Baranyi,rmax,6.1462738959820165
1059,110,Baranyi,h0,2.7795732805587594
1060,111,Logistic,N0,113.34418226208099
1061,111,Logistic,Nmax,6761.676159479361
1062,111,Logistic,rmax,0.8537151224275331
1063,111,Gompertz,A,4.08859704068499
1064,111,Gompertz,rmax,2.660221703704435
1065,111,Gompertz,tlag,0.05
1066,111,Baranyi,N0,113.34418226208099
1067,111,Baranyi,Nmax,6761.676159479361
1068,111,Baranyi,rmax,6.280858618790585
1069,111,Baranyi,h0,2.7104053411458207
1070,112,Logistic,N0,175.767354043084
1071,112,Logistic,Nmax,5012.71878048321
1072,112,Logistic,rmax,0.9809448067503339
1073,112,Gompertz,A,3.3505724490483404
1074,112,Gompertz,rmax,3.017144269717154
1075,112,Gompertz,tlag,0.05
1076,112,Baranyi,N0,175.767354043084
1077,112,Baranyi,Nmax,5012.71878048321
1078,112,Baranyi,rmax,6.065473240531482
1079,112,Baranyi,h0,2.822586095885751
1080,113,Logistic,N0,285.95848595822497
1081,113,Logistic,Nmax,6694.62759462729
1082,113,Logistic,rmax,3.0975701378816325
1083,113,Gompertz,A,3.1532139858842094
1084,113,Gompertz,rmax,4.9145600512339715
1085,113,Gompertz,tlag,0.05
1086,113,Baranyi,N0,285.95848595822497
1087,113,Baranyi,Nmax,6694.62759462729
1088,113,Baranyi,rmax,6.6497176921729855
1089,113,Baranyi,h0,2.535302720573936
1090,114,Logistic,N0,1.04734832520669
1091,114,Logistic,Nmax,823.1828035759061
1092,114,Logistic,rmax,7.1672580285250795
1093,114,Gompertz,A,6.666916729182295
1094,114,Gompertz,rmax,9.045879284277548
1095,114,Gompertz,tlag,0.12941840110691089
1096,114,Baranyi,N0,1.04734832520669
1097,114,Baranyi,Nmax,823.1828035759061
1098,114,Baranyi,rmax,9.045879284277548
1099,114,Baranyi,h0,0.48111675762414624
1100,115,Logistic,N0,1.05933294181021
1101,115,Logistic,Nmax,301.02002603050397
1102,115,Logistic,rmax,0.230485659796085
1103,115,Gompertz,A,5.649537384346086
1104,115,Gompertz,rmax,7.654133351334729
1105,115,Gompertz,tlag,0.033971208992865744
1106,115,Baranyi,N0,1.05933294181021
1107,115,Baranyi,Nmax,301.02002603050397
1108,115,Baranyi,rmax,7.654133351334729
1109,115,Baranyi,h0,4.458034878310208
1110,116,Logistic,N0,1.02943205969681
1111,116,Logistic,Nmax,1491.55860258709
1112,116,Logistic,rmax,0.9323700386702015
1113,116,Gompertz,A,7.278569642410599
1114,116,Gompertz,rmax,16.346973720488258
1115,116,Gompertz,tlag,0.18932467821322282
1116,116,Baranyi,N0,1.02943205969681
1117,116,Baranyi,Nmax,1491.55860258709
1118,116,Baranyi,rmax,16.346973720488258
1119,116,Baranyi,h0,0.048891875712438464
1120,117,Logistic,N0,1.04473257151008
1121,117,Logistic,Nmax,1666.0811939262899
1122,117,Logistic,rmax,8.280375476526082
1123,117,Gompertz,A,7.374468617154294
1124,117,Gompertz,rmax,14.157133203922648
1125,117,Gompertz,tlag,0.1509469683558864
1126,117,Baranyi,N0,1.04473257151008
1127,117,Baranyi,Nmax,1666.0811939262899
1128,117,Baranyi,rmax,14.157133203922648
1129,117,Baranyi,h0,0.14062812244180795
1130,118,Logistic,N0,4.31453906649959
1131,118,Logistic,Nmax,1153.88261516185
1132,118,Logistic,rmax,1.1504772496791238
1133,118,Gompertz,A,5.588897224306077
1134,118,Gompertz,rmax,6.631549689490272
1135,118,Gompertz,tlag,0.0541542317043905
1136,118,Baranyi,N0,4.31453906649959
1137,118,Baranyi,Nmax,1153.88261516185
1138,118,Baranyi,rmax,6.631549689490272
1139,118,Baranyi,h0,2.5434672791731945
1140,119,Logistic,N0,3.1670108612222005
1141,119,Logistic,Nmax,922.379495488011
1142,119,Logistic,rmax,2.3963004275577457
1143,119,Gompertz,A,5.674168542135534
1144,119,Gompertz,rmax,6.3840892858051035
1145,119,Gompertz,tlag,0.05
1146,119,Baranyi,N0,3.1670108612222005
1147,119,Baranyi,Nmax,922.379495488011
1148,119,Baranyi,rmax,5.613005751437824
1149,119,Baranyi,h0,3.0865101856476382
1150,120,Logistic,N0,0.99531616783365
1151,120,Logistic,Nmax,663.582098863891
1152,120,Logistic,rmax,0.0
1153,120,Gompertz,A,6.502347417840379
1154,120,Gompertz,rmax,7.977671304124846
1155,120,Gompertz,tlag,0.08615682358448112
1156,120,Baranyi,N0,0.99531616783365
1157,120,Baranyi,Nmax,663.582098863891
1158,120,Baranyi,rmax,7.977671304124848
1159,120,Baranyi,h0,1.0022468310120858
1160,121,Logistic,N0,3.2952705139848595
1161,121,Logistic,Nmax,461.186638540752
1162,121,Logistic,rmax,0.25615795943708675
1163,121,Gompertz,A,4.941314553990613
1164,121,Gompertz,rmax,6.995164426333107
1165,121,Gompertz,tlag,0.05
1166,121,Baranyi,N0,3.2952705139848595
1167,121,Baranyi,Nmax,461.186638540752
1168,121,Baranyi,rmax,6.995164426333109
1169,121,Baranyi,h0,2.3882051907610964
1170,122,Logistic,N0,1.01895678358003
1171,122,Logistic,Nmax,1600.2806071196399
1172,122,Logistic,rmax,1.9639031745409659
1173,122,Gompertz,A,7.359154929577461
1174,122,Gompertz,rmax,15.69705882250561
1175,122,Gompertz,tlag,0.2196292128172707
1176,122,Baranyi,N0,1.01895678358003
1177,122,Baranyi,Nmax,1600.2806071196399
1178,122,Baranyi,rmax,15.69705882250561
1179,122,Baranyi,h0,0.033514115454386824
1180,123,Logistic,N0,1.01895678358003
1181,123,Logistic,Nmax,1953.6697161943803
1182,123,Logistic,rmax,0.9811929885322268
1183,123,Gompertz,A,7.5586854460093855
1184,123,Gompertz,rmax,11.747535658892158
1185,123,Gompertz,tlag,0.025274535891618086
1186,123,Baranyi,N0,1.01895678358003
1187,123,Baranyi,Nmax,1953.6697161943803
1188,123,Baranyi,rmax,11.747535658892158
1189,123,Baranyi,h0,3.118535108033876
1190,124,Logistic,N0,2.48630611748292
1191,124,Logistic,Nmax,2222.9107616544297
1192,124,Logistic,rmax,0.12652671889893524
1193,124,Gompertz,A,6.795774647887324
1194,124,Gompertz,rmax,10.480029916953852
1195,124,Gompertz,tlag,0.11884958168219735
1196,124,Baranyi,N0,2.48630611748292
1197,124,Baranyi,Nmax,2222.9107616544297
1198,124,Baranyi,rmax,10.480029916953852
1199,124,Baranyi,h0,2.5151562339278133
1200,125,Logistic,N0,2.08494355728446
1201,125,Logistic,Nmax,2529.25671791876
1202,125,Logistic,rmax,4.248502225794308
1203,125,Gompertz,A,7.100938967136148
1204,125,Gompertz,rmax,7.461990658024238
1205,125,Gompertz,tlag,0.05
1206,125,Baranyi,N0,2.08494355728446
1207,125,Baranyi,Nmax,2529.25671791876
1208,125,Baranyi,rmax,6.001524651700674
1209,125,Baranyi,h0,2.857455424192867
1210,126,Logistic,N0,1.01459828276328
1211,126,Logistic,Nmax,26.4528080952361
1212,126,Logistic,rmax,0.4148377014494508
1213,126,Gompertz,A,3.260869565217399
1214,126,Gompertz,rmax,3.631336895641555
1215,126,Gompertz,tlag,0.05
1216,126,Baranyi,N0,1.01459828276328
1217,126,Baranyi,Nmax,26.4528080952361
1218,126,Baranyi,rmax,3.0967522404669645
1219,126,Baranyi,h0,5.338277890134387
1220,127,Logistic,N0,1.7683524770261898
1221,127,Logistic,Nmax,296.136724874978
1222,127,Logistic,rmax,4.841828013679574
1223,127,Gompertz,A,5.120772946859903
1224,127,Gompertz,rmax,10.21708134438822
1225,127,Gompertz,tlag,0.05
1226,127,Baranyi,N0,1.7683524770261898
1227,127,Baranyi,Nmax,296.136724874978
1228,127,Baranyi,rmax,10.217081344388218
1229,127,Baranyi,h0,1.4998933431170611
1230,128,Logistic,N0,0.99038468982484
1231,128,Logistic,Nmax,435.84849132211195
1232,128,Logistic,rmax,3.5448217404798057
1233,128,Gompertz,A,6.0869565217391335
1234,128,Gompertz,rmax,9.117685838302716
1235,128,Gompertz,tlag,0.2827484563910288
1236,128,Baranyi,N0,0.99038468982484
1237,128,Baranyi,Nmax,435.84849132211195
1238,128,Baranyi,rmax,9.117685838302716
1239,128,Baranyi,h0,0.08130877838089862
1240,129,Logistic,N0,1.01459828276328
1241,129,Logistic,Nmax,554.929223123185
1242,129,Logistic,rmax,516.288441648247
1243,129,Gompertz,A,6.304347826086967
1244,129,Gompertz,rmax,9.35553303493651
1245,129,Gompertz,tlag,0.05
1246,129,Baranyi,N0,1.01459828276328
1247,129,Baranyi,Nmax,554.929223123185
1248,129,Baranyi,rmax,9.35553303493651
1249,129,Baranyi,h0,1.6766123293242585
1250,130,Logistic,N0,1.32338551430056
1251,130,Logistic,Nmax,1747.92312231483
1252,130,Logistic,rmax,0.0
1253,130,Gompertz,A,7.185990338164255
1254,130,Gompertz,rmax,11.682082772527254
1255,130,Gompertz,tlag,0.001710542644101808
1256,130,Baranyi,N0,1.32338551430056
1257,130,Baranyi,Nmax,1747.92312231483
1258,130,Baranyi,rmax,11.682082772527254
1259,130,Baranyi,h0,1.2604242717659686
1260,131,Logistic,N0,1.29180265171514
1261,131,Logistic,Nmax,2198.76732151571
1262,131,Logistic,rmax,6.135320371884509
1263,131,Gompertz,A,7.439613526570057
1264,131,Gompertz,rmax,7.7923705224481825
1265,131,Gompertz,tlag,0.004555039580546311
1266,131,Baranyi,N0,1.29180265171514
1267,131,Baranyi,Nmax,2198.76732151571
1268,131,Baranyi,rmax,7.7923705224481825
1269,131,Baranyi,h0,2.0989994265674876
1270,132,Logistic,N0,1.020528612233
1271,132,Logistic,Nmax,516.0293784756179
1272,132,Logistic,rmax,2.416088311169521
1273,132,Gompertz,A,6.225842958551405
1274,132,Gompertz,rmax,10.40291585927863
1275,132,Gompertz,tlag,0.033235301413880855
1276,132,Baranyi,N0,1.020528612233
1277,132,Baranyi,Nmax,516.0293784756179
1278,132,Baranyi,rmax,10.40291585927863
1279,132,Baranyi,h0,2.5999915442740877
1280,133,Logistic,N0,1.37477339920939
1281,133,Logistic,Nmax,1394.7738653910599
1282,133,Logistic,rmax,0.1622846671492861
1283,133,Gompertz,A,6.922198660490486
1284,133,Gompertz,rmax,12.128037522598072
1285,133,Gompertz,tlag,0.008692388770365043
1286,133,Baranyi,N0,1.37477339920939
1287,133,Baranyi,Nmax,1394.7738653910599
1288,133,Baranyi,rmax,12.128037522598072
1289,133,Baranyi,h0,1.1992978860293735
